task_id,workload,data_size,result_size,priority,deadline,type
7883,12812878435.42,22126703.5,7068557.31,2,1.16,heavy
7884,37268856.14,77610.02,8658.14,1,0.11,light
7885,530124045.64,4651578.09,845774.21,1,1.61,medium
7886,1266207157.2,1281963.04,298920.3,1,1.24,medium
7887,643672851.68,3903784.45,738899.56,0,1.17,medium
7888,79696122.4,33120.14,3831.11,1,0.13,light
7889,886922509.84,4160019.21,840937.53,2,2.0,medium
7890,1196749827.68,2654232.83,475964.39,1,1.75,medium
7891,9141635.18,38918.72,3554.84,1,0.13,light
7892,101208806.85,89104.87,9989.2,1,0.11,light
7893,93936795.77,9539.1,1199.81,1,0.37,light
7894,3610693511.08,207531.92,42556.86,1,0.79,medium
7895,37812922.47,13481.25,1737.58,0,0.28,light
7896,4362702019.84,3765700.34,789057.74,1,0.82,medium
7897,40581087.0,76367.57,7780.65,0,0.13,light
7898,6269296570.28,8549123.87,2317495.68,2,4.49,heavy
7899,89376307.41,37977.82,3531.65,1,0.39,light
7900,1219813.79,82263.71,7520.06,0,0.15,light
7901,12883341654.42,47043944.06,13860640.79,2,4.48,heavy
7902,2994106550.66,359478.95,70623.11,1,1.01,medium
7903,29125596.94,13458.64,1214.46,1,0.33,light
7904,12965050232.11,48786179.1,16638567.52,1,1.79,heavy
7905,72075302.2,31752.71,4244.19,2,0.34,light
7906,66061909.0,39892.65,4310.69,1,0.13,light
7907,3298891854.76,587968.79,101512.81,2,1.62,medium
7908,3742095388.78,1521806.23,274544.3,2,0.68,medium
7909,3573518339.49,2943495.5,597479.48,1,0.64,medium
7910,13482830198.6,18708465.88,7160535.38,2,1.84,heavy
7911,3442910571.76,4662650.95,730943.53,2,0.91,medium
7912,5694045610.82,28030567.63,9897364.5,2,4.27,heavy
7913,3104642630.78,3626377.12,665517.5,1,1.6,medium
7914,64246636.25,45477.58,4388.52,1,0.19,light
7915,301124045.07,1096370.22,217583.69,1,1.98,medium
7916,4803254579.36,2883742.09,457356.64,1,1.51,medium
7917,1346137453.44,1658629.69,268680.26,1,1.64,medium
7918,8972776883.44,14965994.87,5763027.59,0,1.76,heavy
7919,17020586.01,70217.97,6351.12,1,0.25,light
7920,18887847023.99,10837047.4,3589330.95,2,3.37,heavy
7921,1132310046.02,2775726.65,586329.25,0,1.87,medium
7922,2516122079.25,1875602.9,305578.05,2,1.67,medium
7923,4663618482.0,647507.66,114328.76,1,1.74,medium
7924,4058494713.36,3367457.6,527893.19,2,1.03,medium
7925,463637933.09,924871.98,162660.31,2,0.61,medium
7926,68581388.67,57826.46,5477.32,0,0.26,light
7927,36413779.98,80108.34,8775.04,2,0.11,light
7928,90835165.4,94336.09,9962.54,1,0.26,light
7929,1676677056.74,2347262.42,388651.53,1,1.4,medium
7930,5035149188.38,1412743.91,283453.95,1,1.16,medium
7931,5776673243.44,20620981.97,6747643.7,2,2.3,heavy
7932,1899432379.14,4485661.59,803251.56,2,1.13,medium
7933,4994064510.04,4454794.6,976952.86,1,1.29,medium
7934,32159582.29,50983.05,5624.98,2,0.36,light
7935,393232177.32,4916979.16,1167917.49,1,0.7,medium
7936,30041864.17,103751.13,10710.46,2,0.14,light
7937,2674883841.14,3201000.36,597969.17,1,1.62,medium
7938,3493022.18,45394.77,3887.66,1,0.33,light
7939,97790591.93,8064.43,730.15,1,0.25,light
7940,1765848046.57,3156257.24,517512.16,1,1.46,medium
7941,77097308.5,73404.58,6165.62,1,0.5,light
7942,4983376.11,53849.98,4507.98,0,0.31,light
7943,16215146356.4,6944863.47,2190043.99,2,2.0,heavy
7944,81669504.23,60785.3,5066.26,1,0.16,light
7945,12267804.12,6069.52,613.21,2,0.49,light
7946,1270560272.26,4577192.93,895274.32,0,1.54,medium
7947,13760304582.07,12342443.3,3602726.03,1,3.0,heavy
7948,3002329900.38,2267790.82,529008.65,1,1.78,medium
7949,2817984134.71,557149.49,106120.78,1,0.72,medium
7950,2411713974.94,2411882.93,537673.75,2,1.4,medium
7951,18383418002.46,9708221.58,3711846.67,2,4.69,heavy
7952,2631383088.64,301034.33,54853.75,1,1.27,medium
7953,1979431952.14,2449035.22,398534.26,1,1.85,medium
7954,2259552433.36,2444921.96,427182.95,1,1.19,medium
7955,1700543299.39,2167074.29,472584.59,1,1.0,medium
7956,14076034646.74,14848802.85,3886242.58,2,3.38,heavy
7957,14432568751.9,42101531.38,11488525.95,2,4.98,heavy
7958,13464080281.35,48271995.01,15691487.82,2,3.18,heavy
7959,2001223097.95,678837.61,105033.64,1,1.05,medium
7960,2194555229.34,1839291.79,326306.24,2,1.82,medium
7961,36762643.31,71339.56,6598.68,2,0.12,light
7962,91410696.23,25256.44,3146.64,2,0.33,light
7963,2688614956.84,4399322.39,690233.25,0,0.96,medium
7964,2069981.29,79097.69,6205.56,0,0.3,light
7965,25693222.64,36889.4,4356.5,1,0.13,light
7966,11515435420.99,48345858.37,14104867.02,2,4.6,heavy
7967,8620765321.02,36749457.34,8690769.36,2,2.9,heavy
7968,3331183754.9,4459402.65,935686.3,0,0.6,medium
7969,10509768900.05,7114265.83,2150032.41,1,3.85,heavy
7970,1548196614.3,4967882.14,972062.26,0,1.92,medium
7971,4538513377.58,6522451.06,1492559.36,0,1.04,heavy
7972,4801684795.48,3678945.2,648142.17,2,0.68,medium
7973,59588875.22,82453.66,9043.39,1,0.33,light
7974,2022690082.94,2926249.98,638488.2,2,1.02,medium
7975,16120022477.91,37371216.65,10546976.0,1,1.59,heavy
7976,829121123.62,5105938.64,1088464.13,2,1.67,medium
7977,5172123299.06,4744424.41,821639.67,1,1.05,medium
7978,4269672344.72,1158879.2,237031.28,0,1.68,medium
7979,499691022.71,2194794.61,480722.91,1,0.93,medium
7980,60320266.22,84541.41,8892.29,2,0.29,light
7981,3529552382.77,2021675.99,504881.14,1,0.98,medium
7982,2239113528.15,4101029.47,635249.59,2,1.5,medium
7983,471077256.55,1421848.93,389949.48,0,0.92,medium
7984,3258013548.21,2306338.61,443843.42,0,1.46,medium
7985,11654575.33,85860.25,8073.74,1,0.23,light
7986,9163749.24,57302.76,6997.07,1,0.43,light
7987,1575390497.45,823660.31,142620.82,1,1.42,medium
7988,59914902.86,59538.34,6173.11,1,0.21,light
7989,62709424.02,33319.62,3576.65,1,0.31,light
7990,94300101.31,58388.88,7120.14,1,0.27,light
7991,70395785.12,99849.88,8009.44,2,0.15,light
7992,21209301772.24,29518417.26,8305409.88,2,4.94,heavy
7993,61260980.89,76204.07,6113.9,1,0.22,light
7994,32194688.38,33545.37,2937.17,1,0.44,light
7995,61562306.57,45011.54,5368.35,2,0.33,light
7996,4210488063.98,4794568.13,930954.41,1,0.72,medium
7997,4254509411.69,2075466.17,413877.98,1,1.33,medium
7998,1162849414.51,1756493.43,331270.52,1,1.75,medium
7999,17066324231.34,15209195.49,3883000.95,2,1.9,heavy
8000,30900820.55,75584.83,6184.47,1,0.34,light
8001,10392804321.39,21441322.78,6281113.77,1,3.13,heavy
8002,5683437878.12,23448863.01,7152966.37,1,1.71,heavy
8003,10894160064.07,9523752.06,2935930.45,2,1.1,heavy
8004,13920461576.96,42653463.93,11984182.01,2,2.86,heavy
8005,3469141802.18,4326716.69,805710.93,2,1.55,medium
8006,3662377706.11,291346.23,58972.86,2,1.41,medium
8007,1906071585.32,2748343.77,678987.29,0,1.63,medium
8008,7533644453.99,43477092.08,11666379.73,2,1.47,heavy
8009,669236567.91,3352129.35,737168.79,1,0.5,medium
8010,2632860219.36,3538327.95,805442.78,1,1.38,medium
8011,93984980.95,13763.07,1244.61,0,0.49,light
8012,43524501.81,23799.15,2360.4,1,0.25,light
8013,5303066719.27,3585394.94,956105.08,2,0.87,medium
8014,6166418347.47,40333412.48,10176189.36,1,4.26,heavy
8015,1208558082.27,4548167.01,901505.56,1,0.79,medium
8016,13677941604.52,48500647.48,14886116.87,2,3.27,heavy
8017,2997333066.91,2373778.62,445467.45,0,1.77,medium
8018,4053780507.49,916209.26,219203.78,1,0.58,medium
8019,500729333.85,3163978.76,654189.52,1,0.73,medium
8020,4530665734.92,1605672.04,325134.85,2,0.99,medium
8021,2175121850.75,3416664.09,604694.66,2,1.18,medium
8022,5035533353.36,1884457.2,379361.9,2,1.64,medium
8023,1333748499.48,2995130.0,705037.78,2,1.58,medium
8024,64301944.21,29099.42,2574.87,1,0.39,light
8025,20144256.42,8362.04,776.05,0,0.47,light
8026,19103694633.86,43528844.1,11169692.19,2,2.98,heavy
8027,43648514.16,61285.4,6538.89,1,0.15,light
8028,137661694.67,2763795.44,569705.99,2,0.62,medium
8029,3432980863.96,4580992.86,935892.88,2,1.53,medium
8030,8840194327.21,11482024.19,3313079.98,1,1.6,heavy
8031,927712829.72,109214.05,23723.73,2,1.55,medium
8032,4048510912.63,2484327.19,491558.37,2,1.45,medium
8033,4095438404.12,824316.55,156568.13,1,1.18,medium
8034,60532370.69,91245.25,9813.23,2,0.17,light
8035,21719506323.94,43504573.75,13315396.56,2,1.97,heavy
8036,85349156.61,53735.63,5880.27,2,0.46,light
8037,6464953636.98,27610756.88,8059147.87,1,1.94,heavy
8038,9977007620.51,6234329.63,1839354.19,2,4.58,heavy
8039,3817928023.47,4696261.51,930473.02,2,1.29,medium
8040,78002195.64,69011.93,7362.29,0,0.4,light
8041,44097353.8,101961.3,7610.71,1,0.13,light
8042,39053960.92,49666.75,4550.46,2,0.44,light
8043,4175917366.56,582930.84,112377.19,0,1.69,medium
8044,26169623.45,26190.96,2458.34,1,0.14,light
8045,88785687.13,68249.43,5101.46,1,0.4,light
8046,4175242670.17,414723.66,90980.75,1,0.99,medium
8047,3846481856.7,3719771.41,853988.62,2,0.84,medium
8048,12049796560.96,42767104.02,14316439.87,1,1.45,heavy
8049,462953884.86,1912861.54,357228.65,1,0.79,medium
8050,2542242612.04,2551106.99,555935.32,0,1.76,medium
8051,14843122837.48,49712854.9,15316648.71,2,3.14,heavy
8052,13681889666.72,6351010.15,1599506.41,2,4.02,heavy
8053,78287092.82,24153.01,2971.08,1,0.24,light
8054,4247208583.16,1981983.04,307072.7,1,0.78,medium
8055,18880195.41,30956.12,3484.17,1,0.37,light
8056,154159155.03,1561007.37,300697.93,2,0.82,medium
8057,3756974109.31,4106140.5,812543.66,1,1.91,medium
8058,12824224015.74,9001205.01,2205676.13,2,4.43,heavy
8059,28460208.18,54815.72,5430.33,1,0.49,light
8060,13367120.93,65587.82,7382.02,0,0.41,light
8061,52019597.69,79583.34,10073.13,1,0.17,light
8062,1175223011.82,3357608.74,618434.9,1,1.81,medium
8063,388354545.4,1958519.13,354312.06,0,1.29,medium
8064,4403371.0,90522.15,10386.88,2,0.19,light
8065,44357847.67,23020.89,2008.53,1,0.34,light
8066,773412194.35,5145142.38,933066.39,1,1.31,medium
8067,11009628104.02,25623005.5,8759860.51,2,2.32,heavy
8068,3895271485.21,3166674.86,553551.29,1,1.72,medium
8069,39055475.86,17708.75,1987.2,1,0.18,light
8070,10908981829.5,27099782.62,9119763.18,1,1.2,heavy
8071,1328334351.27,1610963.19,323410.27,1,1.91,medium
8072,85094936.08,43060.31,5604.56,1,0.18,light
8073,5240345092.75,4806614.88,866140.96,2,0.53,medium
8074,71416154.04,23282.96,2561.02,0,0.5,light
8075,563906585.48,3433583.65,719501.62,1,1.2,medium
8076,5986931365.78,5255468.69,1574265.01,1,4.48,heavy
8077,21011516.74,43287.82,3885.1,1,0.43,light
8078,10331257.42,53897.23,5889.46,2,0.26,light
8079,47356420.03,24366.72,2691.58,0,0.43,light
8080,17084488965.63,11762672.87,3655776.26,2,4.58,heavy
8081,44836010.82,35667.45,3748.47,1,0.18,light
8082,4122954572.13,3539024.84,800068.9,0,1.16,medium
8083,5169434255.5,311678.96,68241.97,1,1.8,medium
8084,62559177.74,22591.87,2090.14,0,0.33,light
8085,103983114.7,17941.57,1541.98,1,0.19,light
8086,232525994.52,3572027.48,695049.26,2,1.38,medium
8087,28481660.33,99082.37,9277.57,2,0.17,light
8088,160643215.52,233648.1,41607.81,2,0.61,medium
8089,13675191462.96,22239821.68,6576593.71,2,3.15,heavy
8090,23926611.53,54111.27,5329.21,1,0.17,light
8091,20261209921.88,44469566.89,11782128.8,1,4.4,heavy
8092,16266469495.36,23697102.88,5731322.07,1,2.05,heavy
8093,23950352.52,29568.34,3555.88,1,0.35,light
8094,62644292.52,57510.71,7230.47,1,0.1,light
8095,77168046.86,6171.54,656.8,0,0.38,light
8096,3397413482.24,2026024.4,357356.71,1,1.75,medium
8097,65735375.45,94355.84,12371.46,1,0.35,light
8098,85515793.41,17555.8,1899.91,0,0.2,light
8099,2051879851.49,2995379.65,561130.23,2,1.4,medium
8100,8663571100.18,6897583.41,1685018.85,1,4.26,heavy
8101,20825157964.51,24836603.93,7365949.34,2,4.48,heavy
8102,3058678455.05,4406191.21,635573.38,2,1.48,medium
8103,9040954.78,31148.25,3887.18,1,0.41,light
8104,1513828459.6,292182.96,53446.76,1,1.73,medium
8105,2290821507.34,4214168.3,954954.79,0,1.16,medium
8106,53029279.11,40541.03,4170.95,1,0.21,light
8107,4540928465.19,3820068.38,705775.99,1,1.84,medium
8108,14025450633.54,28741078.32,9545035.54,0,4.46,heavy
8109,19416648.04,11351.22,1332.34,0,0.4,light
8110,77949773.11,98694.76,7537.17,0,0.17,light
8111,241831105.47,4802167.15,1027494.28,1,1.29,medium
8112,73193432.0,56984.98,6390.93,1,0.17,light
8113,97238450.36,21447.19,2769.74,2,0.1,light
8114,857537553.9,790474.03,122420.49,1,0.71,medium
8115,2693603301.7,329398.91,57379.28,2,1.39,medium
8116,74447079.86,57317.94,6336.31,2,0.34,light
8117,64587343.81,64064.32,6207.61,2,0.46,light
8118,92212826.01,84561.59,10230.01,1,0.39,light
8119,83466115.02,58356.54,5810.52,1,0.23,light
8120,29920162.42,24522.19,1919.66,0,0.17,light
8121,4195642703.62,4820653.3,825787.72,1,0.71,medium
8122,65919434.84,96682.85,8848.44,2,0.31,light
8123,5191485965.67,2961964.6,583744.13,2,1.96,medium
8124,25116329.5,55574.98,5702.14,0,0.44,light
8125,477046914.2,1032935.72,172756.08,1,1.91,medium
8126,68779110.39,21771.2,2610.35,2,0.35,light
8127,24197442.91,80827.02,6688.16,1,0.12,light
8128,68114650.89,48951.03,6235.87,1,0.41,light
8129,2847702607.06,2327162.76,420771.14,2,1.5,medium
8130,84748555.02,88999.9,10071.1,0,0.16,light
8131,5384536383.46,3598395.87,795728.69,1,1.22,medium
8132,5139798244.48,13056735.02,3514589.76,0,3.72,heavy
8133,6273642.03,1860.76,136.42,1,0.44,light
8134,4284060362.36,4400799.47,957584.47,1,1.94,medium
8135,4584384841.56,2496764.02,385713.96,1,0.94,medium
8136,1775338594.56,4669599.99,1014514.95,2,1.86,medium
8137,1674082152.53,3397077.98,656450.73,2,1.27,medium
8138,1773990875.94,1538267.98,388624.18,1,1.56,medium
8139,4762792777.76,3559759.27,612502.3,0,1.06,medium
8140,85959412.31,40225.4,3270.67,2,0.5,light
8141,13109043807.06,28907499.93,8870178.26,1,4.59,heavy
8142,30741101.85,80051.01,6880.68,0,0.13,light
8143,70646537.29,50626.7,4108.35,1,0.1,light
8144,2972873968.7,4334502.81,711247.44,2,0.52,medium
8145,39029010.85,26872.8,2593.78,2,0.4,light
8146,75399621.34,91192.73,10725.98,1,0.14,light
8147,1385918073.94,3863194.63,774931.51,1,1.2,medium
8148,11959009.01,34426.93,3918.15,2,0.16,light
8149,4097876694.11,2820855.88,419935.78,1,1.33,medium
8150,39702579.65,29306.87,2890.67,1,0.33,light
8151,3404088480.16,3043563.19,625751.99,1,1.04,medium
8152,31344840.07,30587.38,3282.93,1,0.37,light
8153,92634666.01,80042.97,8338.66,2,0.44,light
8154,2324150688.21,4143130.83,782287.77,2,0.95,medium
8155,12041772500.27,29160656.87,8215838.61,2,3.11,heavy
8156,2763888951.3,1602354.91,294626.83,2,1.43,medium
8157,2681063676.57,1622922.43,401955.73,1,1.64,medium
8158,11101242384.83,13190202.67,3321477.4,2,2.29,heavy
8159,4124515109.49,1081335.35,252273.49,2,0.6,medium
8160,6357152100.72,17753770.45,5902405.87,2,4.91,heavy
8161,4339294967.0,3125454.83,531390.52,2,1.12,medium
8162,67243935.62,23779.06,2528.68,1,0.27,light
8163,3646659560.2,3883943.62,651057.97,1,1.53,medium
8164,89599852.24,11552.64,1171.96,1,0.43,light
8165,39476764.27,67636.84,7136.3,2,0.15,light
8166,5145110505.97,318738.46,61901.4,1,0.64,medium
8167,186375382.97,3843049.6,654603.93,2,1.02,medium
8168,2870456192.93,4421418.75,835882.1,2,0.66,medium
8169,28810230.0,14002.43,1660.04,1,0.13,light
8170,2199968396.56,4767775.41,843656.53,1,1.55,medium
8171,37496492.34,27425.11,3330.58,1,0.49,light
8172,9745912898.7,20580719.53,6702919.9,2,4.24,heavy
8173,12444892778.85,18488342.45,5091258.79,0,2.51,heavy
8174,14843670218.54,43158384.85,13577909.14,2,4.05,heavy
8175,90228710.9,1484.01,158.43,1,0.36,light
8176,22121196.94,1378.9,151.97,1,0.31,light
8177,3954676959.92,1227117.78,206822.36,1,0.8,medium
8178,4906074174.88,1481814.89,230600.98,2,0.73,medium
8179,6171445.72,14464.25,1411.92,0,0.32,light
8180,16526741610.23,12519981.16,3429777.4,2,4.57,heavy
8181,11605771.08,32177.01,3010.63,1,0.16,light
8182,13054313.32,11615.02,1102.28,1,0.11,light
8183,27743225.72,16001.05,2033.63,1,0.38,light
8184,17569215.65,19041.39,1532.33,0,0.2,light
8185,69061064.64,35643.95,3209.42,1,0.35,light
8186,13774508068.24,28678167.04,8346610.79,1,3.2,heavy
8187,88411696.83,36540.72,4158.06,0,0.11,light
8188,52359763.77,61046.04,5832.45,2,0.28,light
8189,12595539.03,19105.76,1678.65,2,0.19,light
8190,16928836.48,15552.83,1522.76,1,0.39,light
8191,11183935.96,52529.87,4870.16,1,0.15,light
8192,15245150.28,86067.07,9778.39,1,0.49,light
8193,6587164924.06,23013551.98,6990745.15,1,1.36,heavy
8194,99529850.89,62454.63,5366.51,1,0.1,light
8195,5658387775.12,41642505.03,12296718.43,2,1.86,heavy
8196,4870532606.81,4578028.3,885739.86,0,1.77,medium
8197,509588716.63,874408.44,148874.09,1,1.43,medium
8198,1000644182.92,2230975.07,430741.28,1,1.92,medium
8199,64931918.48,28245.26,2793.23,1,0.46,light
8200,19012329254.55,42492324.51,11731555.8,1,2.99,heavy
8201,27778620.29,2940.63,318.32,1,0.11,light
8202,4858357168.83,3802904.7,720275.34,1,1.68,medium
8203,10167636150.96,38932090.16,11726713.03,2,2.81,heavy
8204,1617603219.38,3997253.24,876242.77,1,1.14,medium
8205,3809007733.54,4613785.73,1136667.16,1,0.73,medium
8206,60539050.82,89762.92,10761.6,1,0.12,light
8207,75538362.15,10403.42,1170.07,1,0.44,light
8208,76779302.21,36273.49,4185.79,1,0.1,light
8209,11086400500.67,14478888.17,5010249.33,2,2.31,heavy
8210,4693214314.63,3145928.08,648676.08,2,1.28,medium
8211,12194217505.99,19112092.85,5288681.8,1,2.53,heavy
8212,15968541198.44,15416579.34,3441480.63,2,1.2,heavy
8213,2497769149.96,2938203.16,723546.87,1,1.95,medium
8214,5402799649.8,28019110.07,6561962.32,2,3.1,heavy
8215,3905393054.61,2701684.09,494703.08,2,0.53,medium
8216,11881263550.26,37948920.09,10740929.67,1,2.96,heavy
8217,81363382.28,6521.81,745.5,1,0.32,light
8218,13436459757.12,42857483.88,15899690.94,2,1.36,heavy
8219,5941288.42,35297.58,4118.69,1,0.34,light
8220,2248264651.49,4206563.28,885708.68,1,1.26,medium
8221,8788943618.96,17164479.84,4715891.18,1,3.67,heavy
8222,13420263690.01,5825820.08,2174616.79,1,1.11,heavy
8223,66994342.59,88563.86,9510.73,1,0.26,light
8224,82578863.01,96634.31,7572.86,0,0.36,light
8225,2969272223.66,3922446.83,758479.03,1,1.75,medium
8226,17020893.59,2785.47,252.41,2,0.23,light
8227,88241347.77,37029.51,3251.35,0,0.34,light
8228,89550211.02,4082.73,311.22,1,0.16,light
8229,6196867503.31,18083148.31,6680567.1,1,1.3,heavy
8230,14931800704.58,7902717.2,2188053.75,2,4.55,heavy
8231,64186396.87,28626.2,3391.88,0,0.47,light
8232,3153403752.24,1013163.93,174889.24,2,1.65,medium
8233,74532445.66,95892.31,9735.36,1,0.3,light
8234,273294088.8,906295.05,188090.81,1,1.63,medium
8235,59160175.67,86955.61,9128.68,1,0.21,light
8236,3635759977.32,2642646.47,459476.6,2,1.83,medium
8237,3294289524.88,1105766.63,210057.03,1,1.06,medium
8238,44429210.01,12096.1,1247.91,1,0.27,light
8239,1710658323.09,3679291.45,727160.82,0,1.33,medium
8240,79014984.61,24232.86,3080.89,1,0.46,light
8241,15093605637.19,12727601.91,3686030.2,1,1.68,heavy
8242,15862160995.99,5780867.98,1663915.58,0,1.22,heavy
8243,88124056.7,94466.61,9784.82,1,0.31,light
8244,79483316.4,21560.87,1818.29,1,0.3,light
8245,75290742.5,100798.06,8637.01,2,0.49,light
8246,10348174447.0,40021732.14,11907493.3,2,3.42,heavy
8247,229588447.88,1077579.89,230107.24,2,1.78,medium
8248,29962068.63,83709.04,8914.38,0,0.18,light
8249,16945305.22,60964.09,6109.5,1,0.39,light
8250,62534451.48,79748.32,7311.06,1,0.11,light
8251,4797029463.93,3723235.33,684741.44,1,1.81,medium
8252,683411707.5,2486226.62,432199.99,1,0.9,medium
8253,4268549328.85,571145.85,114819.45,1,1.86,medium
8254,20430718262.16,29567124.0,9123876.13,2,1.24,heavy
8255,184113073.78,2236775.44,368805.59,1,1.98,medium
8256,89971410.17,6551.7,690.36,1,0.26,light
8257,86865389.38,93829.17,9996.67,1,0.29,light
8258,2186284097.19,921426.75,215582.68,2,1.56,medium
8259,10396976317.51,22922910.53,7522852.56,2,3.69,heavy
8260,373248737.63,5139190.36,903674.03,1,0.55,medium
8261,7326723431.54,43552008.07,12474496.01,2,4.23,heavy
8262,18950190010.45,50781695.03,13416640.31,1,2.87,heavy
8263,16141585.3,75825.37,6138.88,1,0.38,light
8264,62138012.91,34144.24,3247.14,0,0.17,light
8265,8419971.15,19301.86,1892.29,0,0.11,light
8266,7443363328.79,44271694.13,14344806.02,2,4.18,heavy
8267,3963269887.58,1547273.14,359655.88,2,1.86,medium
